Column1,acousticness,album_id,analysis_url,artists_id,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type
,0.0098,4sgYpkIASM1jVlNC8Wp9oF,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,['74XFHRwlV6OrjEM0A2NCMF'],"['AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.602,1.0,216013.0,0.923,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,1yjY7rpaAQvKwpdUliHx0d,0.0,5.0,0.0561,-3.763,"

Can't count the years on one hand
That we've been together
I need the other one to hold you
Make you feel, make you feel better
It's not a walk in the park
To love each other
But when our fingers interlock
Can't deny, can't deny you're worth it
Cause after all this time, I'm still into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
Cause I don't really need to wonder at all
Yeah after all this time I'm still into you

Recount the night that I first met your mother
And on the drive back to my house
I told you that, I told you that I loved ya
You felt the weight of the world
Fall off your shoulder
And to your favorite song
We sang along to the start of forever
And after all this time, I'm still into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
Cause I don't really need to wonder at all
Yeah after all this time I'm still into you

Some things just, some things just make sense
And one of those is you and I
Some things just, some things just make sense
And even after all this time
I'm into you
Baby not a day goes by
That I'm not into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
Cause I don't really need to wonder at all
Yeah after all this time I'm still into you

I'm still into you
I'm still into you
",1.0,Still Into You,emo,73.0,https://p.scdn.co/mp3-preview/e58479c66349d2bfac3afc07e34bd9caa85f16e0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.044,136.01,4.0,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,track_18,9.0,spotify:track:1yjY7rpaAQvKwpdUliHx0d,0.765,track
,0.00109,54aXmp3ATx0RTba6kcW2rp,https://api.spotify.com/v1/audio-analysis/3OU6yajAf7L9wBne2y5SeV,['1lnJNeK1f1c9CyIVqJ5tog'],"['DK', 'IS']",FI,0.65,1.0,175440.0,0.554,https://api.spotify.com/v1/tracks/3OU6yajAf7L9wBne2y5SeV,3OU6yajAf7L9wBne2y5SeV,9.97e-05,4.0,0.17,-7.356,"
Altid på
Ik til at slå, ser det på min stil
Nanana
Hilmen er blå
Kan jeg snart nå, ser det på min stil
Nanana
Aldrig sløv, samler støv
Kan ik sidde stille
Nanana
Alt skal prøves uden at tøve
Kan ik sidde stille
Nanana
Vi vil ha fest hver dag
Kom og vær med
Nanana
Hoppe rundt det er sundt
Kom og vær med
Nanana
Kom igang baby
Du må godt baby
For vil du danse med mig
Så vil jeg danse med dig
Kom op og dans med mig
Har aldrig nogensinde, aldrig nogensinde været så sej
Der er altid nogen, der er altid nogen der er parat
Til i dag ja, til i dag
For vi er klar
Op af sofaen
Jajaja
Kedsomhed er noget ged
Kom og lad os synge
Nanana
Glad ik ked op ik ned
Kom og lad os synge
Nanana
Kom igang baby
Du må godt baby
For vil du danse med mig, så vil jeg danse med dig
Kom op og dans med mig
Har aldrig nogensinde, aldrig nogensinde
Været så sej
Der er altid nogen, der er altid nogen der er parat
Til i dag ja til i dag
For vi er klar
Op af sofaen
Jajaja
Vil du danse med mig
Vil jeg danse med dig
Vil du danse med mig
Vil jeg danse med dig
(uhhh ja)
Kom og løft hendes hænder op
(uhhh ja)
Pulsen den skal op uh yea (uhh ja)
Ingen skal sidde stille mere, alle de skal danse med mig, alle kom og dans med mig
Kom op og dans med med
Har aldrig nogensinde, aldrig nogensinde
Været så sej
Der er altid nogen, der er altid nogen der er parat
Til i dag ja, til i dag
For vi er klar
Op af sofaen
Jajaja
Vil du danse med mig
Vil jeg danse med dig
Vil du danse med mig
Kom op og dans med med
Har aldrig nogensinde, aldrig nogensinde
Været så sej
Der er altid nogen, der er altid nogen der er parat
Til i dag ja, til i dag
For vi er klar
Op af sofaen
Jajaja
Vil du danse med mig
Vil jeg danse med dig
Vil du danse med mig
Vil jeg danse med dig
Vil du danse med mig
Vil jeg danse med dig
Vil du danse med mig
Vil jeg daaaanse
",1.0,Teenagers,emo,26.0,https://p.scdn.co/mp3-preview/8078e175a81b8b02f9d71ae9b824185a657d9802?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0899,179.81,4.0,https://api.spotify.com/v1/tracks/3OU6yajAf7L9wBne2y5SeV,track_37,5.0,spotify:track:3OU6yajAf7L9wBne2y5SeV,0.502,track
,0.00112,5MdrTymhBb1Zt5LJHGlDL9,https://api.spotify.com/v1/audio-analysis/1wpiJznxsgVPfWS8Qepxcj,['7k5jeohQCF20a8foBD9ize'],"['DK', 'FI', 'IS', 'NO', 'SE']",FI,0.608,1.0,273520.0,0.922,https://api.spotify.com/v1/tracks/1wpiJznxsgVPfWS8Qepxcj,1wpiJznxsgVPfWS8Qepxcj,0.000212,6.0,0.312,-5.524,"
Welcome to the nightmare
Where villains wear the crowns
Fools rule a broken world
And fear grows all around
There's a bad king
A dreadful puppet on a string
He pretends to be a champion
Of the common man
Wants more division
In is lost and riven land
He plays with real lives
In the darkest game of life
His greedy eyes
Looks insane, frozen smile like he's in pain
He doesn't count
The human cost but only money made or lost
King for a day
He kills the truth and looks away
King for a day
Lives like the world would end today
King for a day
What do you hide, Why do you lie?
Who made the rules for this game
Who is paying your champagne?
All the mercy in the world
Cannot save you anymore
King for a day
He knows how to justify
And how to feed the myths
How to glorify
The lies and hide the truth
He talks a lot but
His mouth is full of empty words
He has the right friends
Making shady inside deals
Before the story ends
We will be out of tears
Fools give the answer
Wise men don't even try
The time has come
To dethrone him but there's a new clone
Stepping in
Just more scum
Another greedy, rotten puppet on a string
King for a day
He kills the truth and looks away
King for a day
Lives like the world would end today
King for a day
What do you hide, Why do you lie?
Who made the rules for this game
Who is paying your champagne?
All the mercy in the world
Cannot save you anymore
King for a day
I own the seas
I have the earth on its knees
Give me another day
And I'll take your future away
Jus vote for me again
King for a day
He kills the truth and looks away
King for a day
Lives like the world would end today
King for a day
What do you hide, Why do you lie?
Who made the rules for this game
Who is paying your champagne?
All the mercy in the world
Cannot save you anymore
King for a day
",0.0,King for a Day,emo,52.0,https://p.scdn.co/mp3-preview/9529722c396dec33e44024334a7717d602ad3d23?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0501,104.99,4.0,https://api.spotify.com/v1/tracks/1wpiJznxsgVPfWS8Qepxcj,track_1,3.0,spotify:track:1wpiJznxsgVPfWS8Qepxcj,0.78,track
,0.173,5ZoSahDz4EiFY4F79oyelY,https://api.spotify.com/v1/audio-analysis/7mudoo9FXpSXeK4cxR32fJ,['7liaWSL1uPVjIrnYSFDB6V'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.604,1.0,339305.0,0.637,https://api.spotify.com/v1/tracks/7mudoo9FXpSXeK4cxR32fJ,7mudoo9FXpSXeK4cxR32fJ,0.00037,7.0,0.115,-12.944,"
Jimmy Aaja Aaja Aaja Jimmy Aaja Aaja Aaja
Aaja re mere saath
Yeh jaage jaage raat
Pukare tujhe sun
Suna de wohi dhun
Jimmy Aaja Aaja Aaja Jimmy Aaja Aaja Aaja
Aaja re mere saath
Yeh jaage jaage raat
Pukare tujhe sun
Suna de wohi dhun
Jimmy Aaja Aaja Aaja Jimmy Aaja Aaja Aaja
Aise gumsum tu hai kyun
Khamoshi tod de
Jeena kya dil haar ke
Pagaalpan chhod de
Aise gumsum tu hai kyun
Khamoshi tod de
Jeena kya dil haar ke
Pagaalpan chhod de
Aaja re mere saath
Yeh jaage jaage raat
Pukare tujhe sun
Suna de wohi dhun
Jimmy Aaja Aaja Aaja Jimmy Aaja Aaja Aaja
Jimmy Aaja Jimmy Aaja
Aaja re mere saath
Yeh jaage jaage raat
Pukare tujhe sun
Suna de wohi dhun
",1.0,Dance Dance,emo,14.0,https://p.scdn.co/mp3-preview/ea65db1d1475264d4cb15f4a8e30b3b8abe2cd1f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.199,165.033,4.0,https://api.spotify.com/v1/tracks/7mudoo9FXpSXeK4cxR32fJ,track_24,3.0,spotify:track:7mudoo9FXpSXeK4cxR32fJ,0.384,track
,0.981,5uz9hkZeN7l5KHtmMDqgR0,https://api.spotify.com/v1/audio-analysis/3FJ46AfhOr2TyfhVTlK1sj,['2H5elA2mJKrHmqkN9GSfkz'],"['AU', 'CA', 'NZ', 'US']",AR,0.627,1.0,292160.0,0.18,https://api.spotify.com/v1/tracks/3FJ46AfhOr2TyfhVTlK1sj,3FJ46AfhOr2TyfhVTlK1sj,0.000373,6.0,0.107,-11.696,"
There was a camp town man, used to plow and sing
He loved that mule and the mule loved him
When the day got long as it does about now
I'd hear him singing to his mule cow
Calling, ""Come on my sweet old girl, I'd bet the whole damn world
We're gonna make it yet to the end of the row""
Singing ""Hard times ain't gonna rule my mind
Hard times ain't gonna rule my mind, Bessie
Hard times ain't gonna rule my mind no more""
Said it's a mean old world, heavy in need
That big machine is just picking up speed
And we're supping on tears, and we're supping on wine
We all get to heaven in our own sweet time
So come all you Asheville boys and turn up your old-time noise
And kick 'til the dust comes up from the cracks in the floor
Singing, ""Hard times ain't gonna rule my mind, brother
Hard times ain't gonna rule my mind
Hard times ain't gonna rule my mind no more""
But the camp town man, he doesn't plow no more
I seen him walking down to the cigarette store
Guess he lost that nag and he forgot that song
Woke up one morning and the mule was gone
So come on, you ragtime kings, and come on, you dogs, and sing
And pick up a dusty old horn and give it a blow
Playing, ""Hard times ain't gonna rule my mind, honey
Hard times ain't gonna rule my mind, sugar
Hard times ain't gonna rule my mind no more""
",1.0,Hard Times,emo,47.0,https://p.scdn.co/mp3-preview/9a907d13d67fbe870b9e4281233a79f4d9c962a6?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0376,134.247,4.0,https://api.spotify.com/v1/tracks/3FJ46AfhOr2TyfhVTlK1sj,track_27,8.0,spotify:track:3FJ46AfhOr2TyfhVTlK1sj,0.466,track
,0.154,4sgYpkIASM1jVlNC8Wp9oF,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,['74XFHRwlV6OrjEM0A2NCMF'],"['AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.61,1.0,296520.0,0.893,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,1j8z4TTjJ1YOdoFEDwJTQa,4.41e-05,9.0,0.021,-3.681,"

I don’t mind
Letting you down easy, but just give it time
If it don’t hurt now just wait, just wait a while
You’re not the big fish in the pond no more
You are what they're feeding on

So what are you gonna do
When the world don't orbit around you
So what are you gonna do
When the world don't orbit around you

Ain’t it fun
Living in the real world
Ain’t it good
Being all alone

Where you're from
You might be the one who’s running things
Well you could ring anybody's bell and get what you want
You see it’s easy to ignore trouble
When you’re living in a bubble

So what are you gonna do
When the world don’t orbit around you
So what are you gonna do
When nobody wants to fool with you

Ain’t it fun
Living in the real world
Ain’t it good
Being all alone

Ain’t it good to be on your own
Ain’t it fun, you can't count on no one
Ain’t it good to be on your own
Ain’t it fun, you can't count on no one
Ain’t it fun
Living in the real world

Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Ain’t it fun, ain’t it fun
Baby now you’re one of us
Ain’t it fun, ain’t it fun, ain’t it fun

Ain’t it fun
Living in the real world
Ain’t it good, ain’t it good
Being all alone
Ain’t it fun
Living in the real world
(‘Cause the world don’t orbit around you)
Ain’t it good, ain't it good
Being all alone

Don’t go crying to your mama (To your mother)
‘Cause you’re on your own in the real world (Don’t go crying)
Don’t go crying to your mama (To your mama)
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world (This is the real world)
Don’t go crying to your mama
‘Cause you’re on your own in the real world
This is the real world
This is the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don’t go crying to your mama
‘Cause you’re on your own in the real world
Don't go crying
Don't go crying (You're on your own)
Don't go crying...
",1.0,Ain't It Fun,emo,74.0,https://p.scdn.co/mp3-preview/9918253a683eafc0f9223491b2f868036e201627?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0921,104.031,4.0,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,track_40,6.0,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,0.673,track
,0.15,6zdw6wKWx1IJ3wJQTRJuM6,https://api.spotify.com/v1/audio-analysis/4S0rl9fFb2NkNR5norD4h4,"['7qjp4poDA0EDaiCEKuH1ZQ', '2V5nH1jMP8vwZb1gQf4W3S']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.661,1.0,192656.0,0.748,https://api.spotify.com/v1/tracks/4S0rl9fFb2NkNR5norD4h4,4S0rl9fFb2NkNR5norD4h4,6.44e-05,8.0,0.116,-6.456,"

So I roll like a stone
Hands up in the air
I don't wanna care
And I'll die with no regrets

Friend of mine
I get lost on the highway
The wind keeps taking me one way
They all say I won't be happy where I end up
Love of mine
I got good times in my blood
How many bottles are too much?
They all say I don't know where to stop

But I don't want to sacrifice the little things
That make life worth living, life worth living

So I roll like a stone
Hands up in the air (Hey)
I don't wanna care
And I'll die with no regrets
I roll like a stone
Everything I break (Hey)
And all of my mistakes
I can die with no regrets


I can die with no regrets
I roll like a stone
Hands up in the air
I don't wanna care
And I'll die with no regrets

Friend of mine
We've had heartaches that hurt bad
But no, I won't turn the clock back
'Cause one day we'll know it's a part of the plan, oh
Love of mine
One day the sun will not rise
We don't got time to waste time
So I'm gonna do it while I can

But I don't wanna sacrifice the little things
That make life worth living, life worth living

So I roll like a stone
Hands up in the air (Hey)
I don't wanna care
And I'll die with no regrets
I roll like a stone
Everything I break (Hey)
And all of my mistakes
I can die with no regrets


I can die with no regrets
I roll like a stone
Hands up in the air
I don't wanna care
And I'll die with no regrets
I roll like a stone
Everything I break
And all of my mistakes
I can die with no regrets

(I roll)
(I roll)
(I roll)
(I can die with no regrets)
",0.0,Going Under,emo,39.0,https://p.scdn.co/mp3-preview/23cdf99890b50cc43978f6f7030ce33356211f6d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0346,122.022,4.0,https://api.spotify.com/v1/tracks/4S0rl9fFb2NkNR5norD4h4,track_19,1.0,spotify:track:4S0rl9fFb2NkNR5norD4h4,0.563,track
,0.000361,3GDtyPX6wp1H1972ESgtjt,https://api.spotify.com/v1/audio-analysis/1lVn8EyfxGPhybJTiDTPzV,['6deZN1bslXzeGvOLaLMOIF'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.618,1.0,240704.0,0.956,https://api.spotify.com/v1/tracks/1lVn8EyfxGPhybJTiDTPzV,1lVn8EyfxGPhybJTiDTPzV,6.74e-05,11.0,0.349,-3.297,"

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em all around

I make my living off the evening news
Just give me something, something I can use
People love it when you lose
They love dirty laundry
Well, I could've been an actor, but I wound up here
I just have to look good; I don't have to be clear
Come and whisper in my ear
Give us dirty laundry

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em all around

We got the bubble-headed bleached-blonde
Comes on at five
She can tell you 'bout the plane crash
With a gleam in her eye
It's interesting when people die
Give us dirty laundry
Can we film the operation?
Is the head dead yet?
And all the boys in the newsroom
Got a running bet
Get the widow on the set
We need dirty laundry

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em all around

Dirty little secrets
Dirty little lies
We got our dirty little fingers in everybody's pies
We love to cut you down to size
We love dirty laundry
We can do the innuendo
We can dance and sing
When it's said and done, we haven't told you a thing
We all know that crap is king
Give us dirty laundry

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em all around
",0.0,Dirty Laundry,emo,53.0,https://p.scdn.co/mp3-preview/fea2366ecc37e0311069180e70b5eb3def2abab3?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0496,97.993,4.0,https://api.spotify.com/v1/tracks/1lVn8EyfxGPhybJTiDTPzV,track_8,1.0,spotify:track:1lVn8EyfxGPhybJTiDTPzV,0.487,track
,0.00109,3CaQTJU2Cpx7GXTgenmb2r,https://api.spotify.com/v1/audio-analysis/5ZdrNnYV5VZWds4WXKf8kf,['74XFHRwlV6OrjEM0A2NCMF'],"['AE', 'AT', 'AU', 'BE', 'BG', 'BH', 'CH', 'CY', 'CZ', 'DE', 'DK', 'DZ', 'EE', 'EG', 'FI', 'GB', 'GR', 'HU', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LT', 'LU', 'LV', 'MA', 'MT', 'MY', 'NL', 'NO', 'NZ', 'OM', 'PL', 'PT', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'TN', 'TR', 'ZA']",AR,0.522,1.0,218627.0,0.964,https://api.spotify.com/v1/tracks/5ZdrNnYV5VZWds4WXKf8kf,5ZdrNnYV5VZWds4WXKf8kf,0.000389,11.0,0.0387,-2.645,"

If I'm a bad person, you don't like me
Well, I guess I'll make my own way
It's a circle, a mean cycle
I can't excite you anymore
Where's your gavel? Your jury?
What's my offense this time?
You're not a judge, but if you're gonna judge me
Well, sentence me to another life

Don't wanna hear your sad songs
I don't wanna feel your pain
When you swear it's all my fault
’Cause you know we're not the same
We're not the same
Oh, we're not the same
Yeah, the friends who stuck together
We wrote our names in blood
But I guess you can't accept that the change is good
It's good, it's good

Well, you treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out
You treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out

Ignorance is your new best friend
Ignorance is your new best friend

This is the best thing that could have happened
Any longer and I wouldn't have made it
It's not a war, no, it's not a rapture
I'm just a person, but you can't take it
The same tricks that, that once fooled me
They won't get you anywhere
I'm not the same kid from your memory
Well, now I can fend for myself

Don't wanna hear your sad songs
I don't wanna feel your pain
When you swear it's all my fault
’Cause you know we're not the same
We're not the same
Oh, we're not the same
Yeah, the friends who stuck together
We wrote our names in blood
But I guess you can't accept that the change is good
It's good, it's good

Well, you treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out
You treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out

Ignorance is your new best friend
Ignorance is your new best friend
Ignorance is your new best friend
Ignorance is your new best friend


Well, you treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out
You treat me just like another stranger
Well, it's nice to meet you, sir
I guess I'll go
I'd best be on my way out
",0.0,Ignorance,emo,61.0,https://p.scdn.co/mp3-preview/472a4b28533e319d93fba97e8dc6a349488fc9e1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.095,170.944,4.0,https://api.spotify.com/v1/tracks/5ZdrNnYV5VZWds4WXKf8kf,track_15,2.0,spotify:track:5ZdrNnYV5VZWds4WXKf8kf,0.51,track
,0.00725,2e8m3glGL3xIuSrGGXzcIc,https://api.spotify.com/v1/audio-analysis/3ZsexY07D4t4HRq7ogeSAS,['46gyXjRIvN1NL1eCB8GBxo'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.465,1.0,182827.0,0.896,https://api.spotify.com/v1/tracks/3ZsexY07D4t4HRq7ogeSAS,3ZsexY07D4t4HRq7ogeSAS,0.0,2.0,0.206,-3.126,"

I got your picture
I'm coming with you
Dear Maria, count me in
There's a story at the bottom of this bottle
And I'm the pen

When the lights go up
I want to watch the way you take the stage by storm
The way you wrap those boys around your finger
Go on and play the leader
'Cause you know it's what you're good at
The low road for the fast track
Make every second last

'Cause I got your picture
I'm coming with you
Dear Maria, count me in
There's a story at the bottom of this bottle
And I'm the pen
Make it count when I'm the one who's selling you out
'Cause it feels like stealing hearts
Calling your name from the crowd

Doesn’t that mean
You'll be the showgirl of the home-team
I'll be the narrator
Telling another tale of the American dream
I see your name in lights
We can make you a star
Girl, we'll take the world by storm
It isn't that hard

'Cause I got your picture
I'm coming with you
Dear Maria, count me in
There's a story at the bottom of this bottle
And I'm the pen
Make it count when I'm the one who's selling you out
'Cause it feels like stealing hearts
Calling your name from the crowd

Take a breath
Don't it sound so easy?
Never had a doubt
Now I'm going crazy
Watching from the floor
Take a breath
And let the rest come easy
Never settle down
'Cause the cash flow leaves me
Always wanting more

'Cause I got your picture
I'm coming with you
Dear Maria, count me in
There's a story at the bottom of this bottle
And I'm the pen
Make it count when I'm the one who's selling you out
'Cause it feels like stealing hearts
Calling your name from the crowd

'Cause I got your picture
I'm coming with you
Dear Maria, count me in
There's a story at the bottom of this bottle...
",1.0,"Dear Maria, Count Me In",emo,69.0,https://p.scdn.co/mp3-preview/aa9c38e29aa6e69f06ea955e01e15045afad6068?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0795,181.014,4.0,https://api.spotify.com/v1/tracks/3ZsexY07D4t4HRq7ogeSAS,track_2,6.0,spotify:track:3ZsexY07D4t4HRq7ogeSAS,0.569,track
